experience_level,employment_type,employee_residence,remote_ratio,company_location,company_size,new_job_title,sqrt_salary_in_usd,Cluster_Label
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,336.155,0
Entry level,Full-time,PT,Full-Remote,ES,MEDIUM,Other,177.539,1
Senior,Full-time,US,Full-Remote,US,LARGE,Data Architecture,442.041,0
Senior,Full-time,US,Full-Remote,US,LARGE,Data Architecture,362.353,0
Senior,Full-time,US,Full-Remote,US,LARGE,Machine Learning,442.041,0
Senior,Full-time,US,Full-Remote,US,LARGE,Machine Learning,362.353,0
Senior,Full-time,US,Full-Remote,US,LARGE,Data Architecture,442.041,0
Senior,Full-time,US,Full-Remote,US,LARGE,Data Architecture,362.353,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Architecture,435.89,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Architecture,367.423,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,367.423,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,282.843,0
Entry level,Full-time,IN,Full-Remote,IN,MEDIUM,Data Engineering,89.722,1
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,400.0,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,291.548,0
Senior,Full-time,US,Full-Remote,US,LARGE,Data Engineering,422.847,0
Senior,Full-time,US,Full-Remote,US,LARGE,Data Engineering,363.456,0
Mid/Intermediate level,Contractor,IN,Full-Remote,US,SMALL,Other,244.949,0
Senior,Full-time,FI,Half-Remote,FI,SMALL,Machine Learning,251.078,1
Entry level,Full-time,IN,Full-Remote,AS,LARGE,Data Engineering,223.607,2
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,374.166,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,324.037,0
Mid/Intermediate level,Full-time,GB,Full-Remote,GB,MEDIUM,Data Engineering,282.906,1
Mid/Intermediate level,Full-time,GB,Full-Remote,GB,MEDIUM,Data Engineering,260.236,1
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,435.89,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,374.166,0
Mid/Intermediate level,Full-time,US,Full-Remote,US,MEDIUM,Other,316.228,0
Mid/Intermediate level,Full-time,US,Full-Remote,US,MEDIUM,Other,244.949,0
Senior,Full-time,US,Full-Remote,US,LARGE,Data Science,424.264,0
Senior,Full-time,US,Full-Remote,US,LARGE,Data Science,406.202,0
Senior,Full-time,US,On-Site,US,LARGE,Other,328.634,0
Entry level,Full-time,FR,Half-Remote,FR,MEDIUM,Other,141.421,1
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Architecture,435.89,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Architecture,367.423,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,423.556,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,392.428,0
Senior,Full-time,US,On-Site,US,MEDIUM,Other,440.341,0
Senior,Full-time,US,On-Site,US,MEDIUM,Other,359.583,0
Executive level,Full-time,US,On-Site,US,MEDIUM,Management,471.847,0
Executive level,Full-time,US,On-Site,US,MEDIUM,Management,426.802,0
Mid/Intermediate level,Full-time,US,On-Site,US,MEDIUM,Data Engineering,387.298,0
Mid/Intermediate level,Full-time,US,On-Site,US,MEDIUM,Data Engineering,316.228,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,350.0,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,316.228,0
Executive level,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,545.436,0
Executive level,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,509.902,0
Entry level,Full-time,TH,Full-Remote,TH,LARGE,Other,122.474,0
Senior,Full-time,ES,Full-Remote,US,MEDIUM,Data Engineering,439.318,1
Entry level,Full-time,US,On-Site,US,MEDIUM,Data Science,304.959,0
Entry level,Full-time,US,On-Site,US,MEDIUM,Data Science,270.185,0
Mid/Intermediate level,Full-time,US,Full-Remote,US,MEDIUM,Other,316.228,0
Mid/Intermediate level,Full-time,US,Full-Remote,US,MEDIUM,Other,244.949,0
Entry level,Full-time,BR,Full-Remote,BR,LARGE,Data Engineering,88.312,2
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,370.127,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,318.7,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Other,500.0,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Other,250.998,0
Mid/Intermediate level,Full-time,US,On-Site,US,MEDIUM,Other,366.06,0
Mid/Intermediate level,Full-time,US,On-Site,US,MEDIUM,Other,313.05,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,437.579,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,376.198,0
Senior,Full-time,FR,Half-Remote,FR,LARGE,Management,240.387,1
Mid/Intermediate level,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,368.782,0
Mid/Intermediate level,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,334.664,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,414.729,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,374.166,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,463.681,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,404.969,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,547.723,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,360.555,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,500.0,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,250.998,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,424.264,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,387.298,0
Entry level,Full-time,GB,Half-Remote,GB,LARGE,Data Engineering,213.049,1
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,500.0,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,250.998,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,437.579,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,376.198,0
Mid/Intermediate level,Full-time,US,Full-Remote,US,LARGE,Data Engineering,312.25,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,461.303,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,377.889,0
Mid/Intermediate level,Full-time,NL,Half-Remote,NL,LARGE,Data Science,271.194,0
Entry level,Full-time,US,Half-Remote,DE,MEDIUM,Data Science,223.607,1
Entry level,Full-time,FR,Full-Remote,IN,LARGE,Data Engineering,79.743,1
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,389.615,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,360.888,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,406.202,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,374.5,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,367.423,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,339.116,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,423.556,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,392.428,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,437.579,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,376.198,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,437.579,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,376.198,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,437.579,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,376.198,0
Mid/Intermediate level,Full-time,US,On-Site,US,MEDIUM,Other,273.861,0
Mid/Intermediate level,Full-time,GR,Full-Remote,GR,MEDIUM,Data Engineering,289.919,1
Mid/Intermediate level,Full-time,GR,Full-Remote,GR,MEDIUM,Data Engineering,271.194,1
Mid/Intermediate level,Full-time,GB,Full-Remote,GB,MEDIUM,Data Engineering,313.857,1
Mid/Intermediate level,Full-time,GB,Full-Remote,GB,MEDIUM,Data Engineering,293.586,1
Mid/Intermediate level,Full-time,ES,Full-Remote,ES,MEDIUM,Data Engineering,289.919,1
Mid/Intermediate level,Full-time,ES,Full-Remote,ES,MEDIUM,Data Engineering,271.194,1
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,437.579,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,376.198,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,437.579,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,376.198,0
Senior,Full-time,GB,Full-Remote,GB,MEDIUM,Data Engineering,320.411,1
Senior,Full-time,GB,Full-Remote,GB,MEDIUM,Data Engineering,282.915,1
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,437.579,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,376.198,0
Senior,Full-time,GB,Full-Remote,GB,MEDIUM,Data Engineering,323.436,1
Senior,Full-time,GB,Full-Remote,GB,MEDIUM,Data Engineering,286.845,1
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,437.579,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,376.198,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,437.579,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,376.198,0
Senior,Full-time,US,On-Site,US,LARGE,Data Engineering,339.116,0
Entry level,Full-time,ES,Half-Remote,ES,MEDIUM,Data Science,177.539,1
Senior,Full-time,US,Full-Remote,US,MEDIUM,Other,284.605,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Other,256.905,0
Entry level,Full-time,US,Full-Remote,US,LARGE,Data Engineering,214.476,0
Entry level,Full-time,US,Full-Remote,US,LARGE,Data Engineering,282.843,0
Executive level,Full-time,US,Full-Remote,US,SMALL,Other,447.214,0
Executive level,Full-time,US,Full-Remote,US,SMALL,Other,424.264,0
Executive level,Full-time,US,Full-Remote,US,SMALL,Other,447.214,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,451.774,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,368.917,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,500.0,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,250.998,0
Mid/Intermediate level,Full-time,GB,On-Site,GB,MEDIUM,Data Science,343.814,1
Mid/Intermediate level,Full-time,GB,On-Site,GB,MEDIUM,Data Science,332.896,1
Entry level,Part-time,DK,Half-Remote,DK,LARGE,Other,138.105,2
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,437.579,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,376.198,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,437.579,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,376.198,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,437.579,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,376.198,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Other,308.221,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Other,264.575,0
Mid/Intermediate level,Full-time,BO,Full-Remote,US,MEDIUM,Other,273.861,1
Mid/Intermediate level,Contractor,BO,Half-Remote,BO,MEDIUM,Data Engineering,86.603,2
Mid/Intermediate level,Full-time,US,On-Site,US,LARGE,Data Engineering,336.155,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,412.311,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,360.555,0
Mid/Intermediate level,Full-time,US,Full-Remote,US,LARGE,Other,336.155,0
Mid/Intermediate level,Full-time,US,Full-Remote,US,MEDIUM,Other,374.166,0
Senior,Full-time,PH,Full-Remote,PH,SMALL,Data Engineering,223.607,0
Mid/Intermediate level,Full-time,AU,Full-Remote,AU,MEDIUM,Data Engineering,231.015,2
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,418.33,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,374.166,0
Senior,Full-time,PT,Half-Remote,PT,SMALL,Other,173.043,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,500.0,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,250.998,0
Senior,Full-time,US,On-Site,US,LARGE,Data Science,400.0,0
Senior,Full-time,US,On-Site,US,LARGE,Data Science,345.398,0
Mid/Intermediate level,Full-time,US,Half-Remote,US,LARGE,Data Science,380.789,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,324.037,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,300.0,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Other,382.361,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Other,352.52,0
Mid/Intermediate level,Full-time,US,On-Site,US,MEDIUM,Data Science,474.342,0
Mid/Intermediate level,Full-time,US,On-Site,US,MEDIUM,Data Science,400.0,0
Mid/Intermediate level,Full-time,NL,Full-Remote,NL,SMALL,Data Science,233.739,0
Senior,Full-time,CA,Full-Remote,CA,MEDIUM,Data Engineering,431.045,2
Senior,Full-time,CA,Full-Remote,CA,MEDIUM,Data Engineering,370.675,2
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,494.975,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,424.264,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,451.11,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,389.872,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,500.0,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,250.998,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Other,431.277,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Other,385.746,0
Senior,Full-time,IN,Half-Remote,IN,LARGE,Machine Learning,308.846,1
Mid/Intermediate level,Full-time,GB,Half-Remote,GB,LARGE,Machine Learning,357.852,1
Entry level,Full-time,US,On-Site,US,LARGE,Data Science,286.356,0
Entry level,Part-time,DO,Full-Remote,FR,MEDIUM,Data Science,331.662,1
Mid/Intermediate level,Full-time,US,Half-Remote,US,MEDIUM,Other,415.933,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,451.11,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,389.872,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Machine Learning,431.277,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Machine Learning,385.746,0
Entry level,Full-time,BR,Full-Remote,BR,LARGE,Data Engineering,79.183,2
Mid/Intermediate level,Full-time,US,Full-Remote,US,MEDIUM,Management,397.492,0
Mid/Intermediate level,Full-time,US,Full-Remote,US,MEDIUM,Management,366.06,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,412.311,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Science,346.41,0
Executive level,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,447.214,0
Executive level,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,387.298,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,464.973,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,379.605,0
Mid/Intermediate level,Full-time,NL,On-Site,NL,MEDIUM,Data Science,339.96,0
Mid/Intermediate level,Full-time,NL,On-Site,NL,MEDIUM,Data Science,298.841,0
Senior,Full-time,US,On-Site,US,MEDIUM,Other,500.0,0
Senior,Full-time,US,On-Site,US,MEDIUM,Other,250.998,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,367.423,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,291.548,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Machine Learning,367.423,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Machine Learning,291.548,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Management,453.872,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Management,418.45,0
Senior,Full-time,US,On-Site,US,MEDIUM,Machine Learning,435.488,0
Senior,Full-time,US,On-Site,US,MEDIUM,Machine Learning,406.197,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Architecture,386.057,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Architecture,337.491,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,392.428,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,354.965,0
Senior,Full-time,US,Full-Remote,US,LARGE,Machine Learning,447.214,0
Senior,Full-time,US,Full-Remote,US,LARGE,Machine Learning,387.298,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,442.38,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,361.248,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,412.311,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,367.423,0
Mid/Intermediate level,Full-time,GB,On-Site,GB,MEDIUM,Data Engineering,313.857,1
Mid/Intermediate level,Full-time,GB,On-Site,GB,MEDIUM,Data Engineering,271.809,1
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,342.053,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,315.357,0
Senior,Full-time,PR,Full-Remote,PR,MEDIUM,Data Engineering,447.214,0
Senior,Full-time,PR,Full-Remote,PR,MEDIUM,Data Engineering,367.423,0
Senior,Full-time,US,On-Site,US,MEDIUM,Machine Learning,440.341,0
Senior,Full-time,US,On-Site,US,MEDIUM,Machine Learning,359.583,0
Entry level,Full-time,GB,Full-Remote,GB,SMALL,Machine Learning,235.393,1
Senior,Full-time,GB,On-Site,GB,MEDIUM,Data Engineering,293.586,1
Senior,Full-time,GB,On-Site,GB,MEDIUM,Data Engineering,248.125,1
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,418.33,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,360.555,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,433.705,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,373.979,0
Senior,Full-time,US,On-Site,US,MEDIUM,Machine Learning,498.698,0
Senior,Full-time,US,On-Site,US,MEDIUM,Machine Learning,408.779,0
Mid/Intermediate level,Full-time,IN,Full-Remote,IN,SMALL,Data Engineering,75.651,1
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,351.283,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,296.816,0
Mid/Intermediate level,Full-time,DE,Full-Remote,DE,SMALL,Data Engineering,224.571,2
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,494.975,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Science,452.769,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,375.899,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,319.531,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Architecture,375.899,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Architecture,319.531,0
Entry level,Full-time,AR,Full-Remote,AR,LARGE,Data Engineering,223.607,2
Entry level,Full-time,BE,Full-Remote,BE,LARGE,Data Science,289.919,2
Mid/Intermediate level,Full-time,GB,Half-Remote,GB,SMALL,Other,248.125,1
Senior,Full-time,US,On-Site,US,MEDIUM,Data Architecture,500.0,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Architecture,250.998,0
Senior,Full-time,US,Full-Remote,US,LARGE,Management,435.316,0
Senior,Full-time,US,Full-Remote,US,LARGE,Management,374.299,0
Senior,Full-time,US,Full-Remote,US,LARGE,Data Engineering,421.426,0
Senior,Full-time,US,Full-Remote,US,LARGE,Data Engineering,362.353,0
Mid/Intermediate level,Full-time,US,On-Site,US,MEDIUM,Data Engineering,154.919,0
Mid/Intermediate level,Full-time,US,On-Site,US,MEDIUM,Data Engineering,154.919,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,500.0,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,250.998,0
Senior,Full-time,US,Full-Remote,US,LARGE,Machine Learning,450.444,0
Senior,Full-time,US,Full-Remote,US,LARGE,Machine Learning,362.353,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,380.789,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,339.116,0
Entry level,Full-time,US,Half-Remote,US,LARGE,Machine Learning,339.116,0
Mid/Intermediate level,Full-time,US,On-Site,US,MEDIUM,Machine Learning,440.341,0
Mid/Intermediate level,Full-time,US,On-Site,US,MEDIUM,Machine Learning,359.583,0
Senior,Full-time,US,Full-Remote,US,LARGE,Data Science,424.264,0
Senior,Full-time,US,Full-Remote,US,LARGE,Data Science,374.166,0
Mid/Intermediate level,Full-time,US,On-Site,US,MEDIUM,Data Engineering,464.973,0
Mid/Intermediate level,Full-time,US,On-Site,US,MEDIUM,Data Engineering,379.605,0
Senior,Full-time,US,On-Site,US,MEDIUM,Other,464.758,0
Senior,Full-time,US,On-Site,US,MEDIUM,Other,379.473,0
Entry level,Full-time,US,Full-Remote,US,LARGE,Data Engineering,387.298,0
Entry level,Full-time,IN,Full-Remote,IN,MEDIUM,Other,110.322,1
Mid/Intermediate level,Full-time,IN,Full-Remote,ID,LARGE,Data Science,231.119,1
Entry level,Full-time,AT,Half-Remote,AT,MEDIUM,Other,223.607,2
Senior,Full-time,US,Half-Remote,US,LARGE,Data Architecture,500.0,0
Executive level,Full-time,NL,On-Site,NL,LARGE,Data Science,289.919,0
Mid/Intermediate level,Full-time,GB,Full-Remote,GB,MEDIUM,Data Science,362.977,1
Senior,Full-time,AR,Full-Remote,US,SMALL,Data Engineering,219.089,1
Executive level,Full-time,US,On-Site,US,MEDIUM,Management,510.392,0
Executive level,Full-time,US,On-Site,US,MEDIUM,Management,418.45,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,458.258,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,316.228,0
Entry level,Full-time,US,Full-Remote,US,SMALL,Data Engineering,234.521,0
Mid/Intermediate level,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,360.555,0
Senior,Full-time,FR,Full-Remote,GB,LARGE,Other,277.703,1
Entry level,Full-time,BE,Half-Remote,BE,SMALL,Data Science,228.053,2
Mid/Intermediate level,Freelancer,IN,Full-Remote,IN,SMALL,Other,174.708,1
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,454.642,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,314.802,0
Mid/Intermediate level,Full-time,US,On-Site,US,MEDIUM,Data Engineering,447.214,0
Mid/Intermediate level,Full-time,US,On-Site,US,MEDIUM,Data Engineering,232.379,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,500.0,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,250.998,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Architecture,500.0,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Architecture,250.998,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,500.0,0
Senior,Full-time,US,On-Site,US,MEDIUM,Data Engineering,250.998,0
Entry level,Full-time,US,Half-Remote,US,LARGE,Data Engineering,360.555,0
Senior,Full-time,US,On-Site,US,LARGE,Data Engineering,316.228,0
Senior,Full-time,US,On-Site,US,LARGE,Data Engineering,282.843,0
Senior,Full-time,US,On-Site,US,LARGE,Data Science,400.0,0
Senior,Full-time,US,On-Site,US,LARGE,Data Science,316.228,0
Senior,Full-time,US,Full-Remote,US,LARGE,Other,470.425,0
Senior,Full-time,US,Full-Remote,US,LARGE,Other,385.616,0
Entry level,Full-time,GB,Full-Remote,GB,LARGE,Machine Learning,173.205,1
Entry level,Full-time,FR,Half-Remote,FR,MEDIUM,Data Engineering,168.428,1
Mid/Intermediate level,Full-time,GB,On-Site,GB,MEDIUM,Data Engineering,301.858,1
Mid/Intermediate level,Full-time,GB,On-Site,GB,MEDIUM,Data Engineering,248.125,1
Mid/Intermediate level,Full-time,DE,Full-Remote,DE,SMALL,Data Science,246.856,2
Senior,Full-time,US,On-Site,US,MEDIUM,Management,499.259,0
Senior,Full-time,US,On-Site,US,MEDIUM,Management,430.581,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,412.311,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,360.555,0
Mid/Intermediate level,Full-time,GB,Half-Remote,GB,MEDIUM,Data Science,282.906,1
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,358.992,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,306.105,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Machine Learning,424.264,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Machine Learning,316.228,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,369.134,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,330.575,0
Senior,Full-time,US,Full-Remote,US,LARGE,Data Science,400.0,0
Senior,Full-time,US,Full-Remote,US,LARGE,Data Science,303.315,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,447.214,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,400.0,0
Mid/Intermediate level,Full-time,GB,On-Site,GB,MEDIUM,Data Engineering,368.03,1
Mid/Intermediate level,Full-time,GB,On-Site,GB,MEDIUM,Data Engineering,323.517,1
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,342.053,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,315.357,0
Entry level,Full-time,US,Full-Remote,US,LARGE,Data Engineering,359.166,0
Entry level,Full-time,US,Full-Remote,US,LARGE,Data Engineering,293.258,0
Entry level,Full-time,IN,Full-Remote,IN,LARGE,Data Engineering,116.159,1
Entry level,Full-time,IN,Full-Remote,IN,LARGE,Data Engineering,116.159,1
Senior,Full-time,US,On-Site,US,LARGE,Data Science,400.0,0
Senior,Full-time,US,On-Site,US,LARGE,Data Science,345.398,0
Senior,Full-time,US,Full-Remote,US,LARGE,Data Engineering,316.228,0
Mid/Intermediate level,Full-time,TR,Half-Remote,TR,MEDIUM,Data Science,158.114,0
Mid/Intermediate level,Full-time,SG,Half-Remote,SG,MEDIUM,Data Engineering,255.454,0
Mid/Intermediate level,Full-time,US,Full-Remote,US,MEDIUM,Other,447.214,0
Entry level,Full-time,US,Full-Remote,US,LARGE,Other,424.264,0
Mid/Intermediate level,Full-time,US,Full-Remote,US,LARGE,Data Science,391.152,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,458.258,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,316.228,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,387.395,0
Senior,Full-time,US,Full-Remote,US,MEDIUM,Data Engineering,333.054,0
Mid/Intermediate level,Full-time,EG,Full-Remote,EG,MEDIUM,Other,150.997,1
Senior,Full-time,US,Full-Remote,US,LARGE,Data Science,400.0,0
Senior,Full-time,US,Full-Remote,US,LARGE,Data Science,303.315,0
Senior,Full-time,US,Full-Remote,US,LARGE,Machine Learning,450.444,0
Senior,Full-time,US,Full-Remote,US,LARGE,Machine Learning,362.353,0
Entry level,Full-time,PT,Full-Remote,PT,MEDIUM,Data Engineering,151.026,0
Entry level,Full-time,ID,On-Site,ID,LARGE,Data Engineering,122.474,1
