experience_level,employment_type,employee_residence,remote_ratio,company_location,company_size,new_job_title,sqrt_salary_in_usd,Cluster_Label
3,2,7,2,7,1,1,476.13,0
3,2,7,2,7,1,1,365.103,0
3,2,7,2,7,1,1,501.996,0
3,2,7,2,7,1,1,359.166,0
3,2,7,2,7,1,3,387.298,0
3,2,7,2,7,1,3,353.553,0
3,2,7,2,7,1,1,501.996,0
3,2,7,2,7,1,1,359.166,0
3,2,7,2,7,1,2,474.342,0
3,2,7,2,7,1,2,395.474,0
2,2,3,0,3,0,2,151.658,1
2,2,7,0,7,0,3,331.662,0
3,2,7,0,7,1,1,514.782,0
3,2,7,0,7,1,1,427.493,0
2,2,7,2,7,1,1,360.555,0
2,2,7,2,7,1,1,316.228,0
3,2,7,2,7,1,1,391.918,0
3,2,7,2,7,1,1,326.803,0
3,2,7,2,7,1,1,370.81,0
3,2,7,2,7,1,1,285.482,0
1,2,7,2,7,1,4,560.446,0
1,2,7,2,7,1,4,442.493,0
3,2,7,2,7,1,2,452.769,0
3,2,7,2,7,1,2,424.264,0
3,2,7,0,7,1,2,406.202,0
3,2,7,0,7,1,2,379.473,0
0,2,7,2,7,1,1,400.0,0
0,2,7,2,7,1,1,316.228,0
1,2,7,2,7,1,1,447.214,0
1,2,7,2,7,1,1,380.789,0
2,2,7,2,7,1,1,387.298,0
2,2,7,2,7,1,1,316.228,0
3,2,7,2,7,1,5,446.094,0
3,2,7,2,7,1,5,334.664,0
3,2,7,2,7,1,2,324.037,0
3,2,7,2,7,1,2,264.575,0
0,2,4,0,4,2,5,360.555,0
3,2,7,2,7,1,1,424.476,0
3,2,7,2,7,1,1,325.607,0
0,2,7,2,7,1,1,400.0,0
0,2,7,2,7,1,1,367.423,0
3,2,7,2,7,1,2,427.785,0
3,2,7,2,7,1,2,366.06,0
3,2,7,2,7,1,3,469.042,0
3,2,7,2,7,1,3,387.298,0
3,2,7,2,7,0,2,591.608,0
3,2,7,2,7,0,2,512.348,0
3,2,7,2,7,1,1,349.285,0
3,2,7,2,7,1,1,306.594,0
3,2,7,2,7,1,3,525.357,0
3,2,7,2,7,1,3,428.952,0
1,2,7,0,7,1,1,556.776,0
1,2,7,0,7,1,1,488.876,0
3,2,7,0,7,1,2,474.342,0
3,2,7,0,7,1,2,395.474,0
2,2,7,0,7,1,3,424.264,0
2,2,7,0,7,1,3,387.298,0
3,2,7,2,7,1,2,477.493,0
3,2,7,2,7,1,2,389.872,0
3,2,7,0,7,1,2,457.657,0
3,2,7,0,7,1,2,398.343,0
3,2,7,2,7,1,1,418.33,0
3,2,7,2,7,1,1,380.789,0
3,2,7,2,7,1,1,489.898,0
3,2,7,2,7,1,1,412.311,0
2,2,7,2,7,1,1,321.248,0
2,2,7,2,7,1,1,247.386,0
2,2,7,0,7,0,2,393.7,0
0,2,4,1,4,0,5,258.786,0
3,2,4,1,4,0,2,251.619,2
3,2,7,0,7,1,2,486.826,0
3,2,7,0,7,1,2,380.789,0
3,2,7,0,7,1,2,489.898,0
3,2,7,0,7,1,2,372.827,0
3,2,7,2,7,1,0,417.732,0
3,2,7,2,7,1,0,336.155,0
3,2,7,0,7,1,1,360.555,0
3,2,7,0,7,1,1,294.958,0
3,2,7,0,7,1,1,400.0,0
3,2,7,0,7,1,1,328.634,0
3,2,7,0,7,1,1,406.202,0
3,2,7,0,7,1,1,327.49,0
3,2,7,2,7,1,1,547.723,0
3,2,7,2,7,1,1,344.964,0
3,2,7,0,7,1,2,534.603,0
3,2,7,0,7,1,2,393.192,0
2,2,3,1,3,0,4,246.566,1
0,2,4,0,7,2,1,173.205,1
2,2,7,2,7,1,4,469.042,0
2,2,7,2,7,1,4,441.588,0
3,2,7,2,7,1,5,410.366,0
3,2,7,2,7,1,5,324.345,0
2,2,7,2,7,1,1,453.872,0
2,2,7,2,7,1,1,400.0,0
3,2,7,0,7,1,1,447.214,0
3,2,7,0,7,1,1,418.33,0
3,2,7,0,7,1,1,480.885,0
3,2,7,0,7,1,1,372.492,0
3,2,0,0,0,1,1,391.152,2
3,2,0,0,0,1,1,306.594,2
3,2,7,2,7,0,1,490.408,0
3,2,7,2,7,0,1,351.71,0
3,2,7,0,7,1,1,400.0,0
3,2,7,0,7,1,1,300.0,0
0,2,7,2,7,1,2,352.468,0
0,2,7,2,7,1,2,273.02,0
2,2,7,2,7,1,1,330.151,0
2,2,7,2,7,1,1,281.069,0
3,2,1,1,1,0,3,289.919,1
2,2,4,2,4,2,3,223.607,2
3,2,7,0,7,1,2,524.69,0
3,2,7,0,7,1,2,428.369,0
3,2,7,0,7,1,2,524.69,0
3,2,7,0,7,1,2,428.369,0
3,2,7,0,7,1,1,400.0,0
3,2,7,0,7,1,1,354.401,0
3,2,7,2,7,1,1,412.311,0
3,2,7,2,7,1,1,346.41,0
3,2,7,2,7,1,1,474.342,0
3,2,7,2,7,1,1,374.166,0
3,2,7,2,7,1,1,375.886,0
3,2,7,2,7,1,1,272.356,0
3,2,7,2,7,1,2,387.298,0
3,2,7,2,7,1,2,346.41,0
3,2,7,0,7,1,1,291.548,0
3,2,7,0,7,1,1,273.861,0
3,2,7,2,7,1,1,469.042,0
3,2,7,2,7,1,1,400.0,0
3,2,7,0,7,1,1,453.431,0
3,2,7,0,7,1,1,327.872,0
2,2,7,2,7,1,1,346.41,0
2,2,7,2,7,1,1,308.221,0
3,2,7,2,7,1,1,431.161,0
3,2,7,2,7,1,1,359.583,0
3,2,7,0,7,1,1,400.0,0
3,2,7,0,7,1,1,360.555,0
0,2,3,1,3,2,2,113.525,1
2,2,7,2,7,1,1,500.0,0
2,2,7,2,7,1,1,418.33,0
3,2,7,0,7,1,2,368.782,0
3,2,7,0,7,1,2,322.49,0
2,2,7,2,7,1,1,282.843,0
2,2,7,2,7,1,1,229.129,0
3,2,7,0,7,1,2,331.662,0
3,2,7,0,7,1,2,289.828,0
3,2,7,2,7,1,1,353.553,0
3,2,7,2,7,1,1,331.662,0
2,2,7,2,7,1,1,300.0,0
2,2,7,2,7,1,1,282.843,0
3,2,7,2,7,1,3,447.214,0
3,2,7,2,7,1,3,367.423,0
0,2,7,1,7,0,1,219.089,0
0,2,4,1,4,2,5,346.41,2
3,2,7,2,7,1,1,360.555,0
3,2,7,2,7,1,1,273.861,0
3,2,7,2,7,1,1,501.996,0
3,2,7,2,7,1,1,359.166,0
2,2,7,2,7,1,1,387.298,0
2,2,7,2,7,1,1,316.228,0
3,2,7,2,7,1,1,476.13,0
3,2,7,2,7,1,1,365.103,0
3,2,7,2,7,1,2,435.89,0
3,2,7,2,7,1,2,406.202,0
3,2,7,0,7,1,1,412.311,0
3,2,7,0,7,1,1,387.298,0
2,2,7,2,7,1,1,387.298,0
2,2,7,2,7,1,1,360.555,0
3,2,7,2,7,1,2,474.342,0
3,2,7,2,7,1,2,395.474,0
3,2,7,0,7,2,5,447.214,0
2,2,4,0,4,2,5,282.843,1
0,2,4,1,4,0,1,113.477,1
0,2,4,2,4,2,5,79.398,1
2,2,3,1,4,1,5,132.322,1
3,2,7,2,7,1,2,506.952,0
3,2,7,2,7,1,2,366.06,0
3,2,4,2,4,1,2,277.96,1
3,2,4,2,4,1,2,196.548,1
3,2,7,2,7,0,1,453.431,0
3,2,7,2,7,0,1,325.115,0
3,2,7,0,7,1,1,374.166,0
3,2,7,0,7,1,1,331.662,0
3,2,7,2,7,1,4,547.266,0
3,2,7,2,7,1,4,495.076,0
3,2,7,2,7,1,2,458.258,0
3,2,7,2,7,1,2,389.615,0
2,2,4,1,4,0,2,231.633,0
3,2,5,2,5,1,1,226.954,1
3,2,5,2,5,1,1,201.933,1
3,2,5,2,5,1,1,226.954,1
3,2,5,2,5,1,1,201.933,1
0,2,7,2,7,1,1,400.0,0
0,2,7,2,7,1,1,367.423,0
2,2,7,0,7,1,1,346.41,0
2,2,7,0,7,1,1,308.221,0
3,2,7,0,7,1,1,500.0,0
3,2,7,0,7,1,1,250.998,0
3,2,7,0,7,1,2,486.826,0
3,2,7,0,7,1,2,380.789,0
3,2,7,0,7,1,2,360.555,0
3,2,7,0,7,1,2,300.0,0
2,2,7,0,7,1,1,346.41,0
2,2,7,0,7,1,1,316.228,0
3,2,7,2,7,1,0,417.732,0
3,2,7,2,7,1,0,336.155,0
2,2,7,2,7,1,2,428.147,0
2,2,7,2,7,1,2,428.147,0
3,2,7,0,7,1,1,380.789,0
3,2,7,0,7,1,1,320.156,0
3,2,7,2,7,1,2,458.258,0
3,2,7,2,7,1,2,430.116,0
3,2,7,2,7,1,0,417.732,0
3,2,7,2,7,1,0,336.155,0
3,2,7,2,7,1,5,349.285,0
3,2,7,2,7,1,5,306.594,0
3,2,7,2,7,1,2,469.042,0
3,2,7,2,7,1,2,382.099,0
3,2,7,2,7,1,1,547.723,0
3,2,7,2,7,1,1,360.555,0
2,2,4,1,4,0,2,157.29,0
2,2,3,0,3,1,5,126.083,1
3,2,7,2,7,1,5,380.789,0
3,2,7,2,7,1,5,357.771,0
3,2,7,2,7,1,2,426.615,0
3,2,7,2,7,1,2,374.166,0
3,2,7,2,7,1,1,349.285,0
3,2,7,2,7,1,1,306.594,0
3,2,4,2,4,1,3,277.96,1
3,2,4,2,4,1,3,196.548,1
1,2,7,2,7,1,2,547.723,0
1,2,7,2,7,1,2,447.214,0
2,2,7,2,7,1,1,367.423,0
2,2,7,2,7,1,1,324.808,0
3,2,7,2,7,1,1,501.996,0
3,2,7,2,7,1,1,359.166,0
2,2,7,0,7,0,2,331.662,0
3,2,7,0,7,1,2,368.782,0
3,2,7,0,7,1,2,322.49,0
3,2,7,0,7,1,2,409.878,0
3,2,7,0,7,1,2,360.555,0
2,2,6,2,6,1,1,281.052,1
2,2,6,2,6,1,1,209.306,1
2,2,7,2,7,1,1,346.41,0
2,2,7,2,7,1,1,308.221,0
3,2,7,2,7,1,2,391.663,0
3,2,7,2,7,1,2,350.286,0
3,2,7,2,7,1,2,430.116,0
3,2,7,2,7,1,2,400.0,0
3,2,7,0,7,1,2,452.769,0
3,2,7,0,7,1,2,430.116,0
3,2,7,2,7,1,3,452.217,0
3,2,7,2,7,1,3,377.094,0
2,2,7,2,7,1,3,380.789,0
2,2,7,2,7,1,3,294.958,0
0,2,3,0,7,1,2,223.607,0
3,2,7,0,7,1,3,483.839,0
3,2,7,0,7,1,3,451.11,0
3,2,7,2,7,1,2,473.075,0
3,2,7,2,7,1,2,414.849,0
3,2,7,2,7,1,2,424.264,0
3,2,7,2,7,1,2,387.298,0
3,2,7,0,7,1,1,481.871,0
3,2,7,0,7,1,1,408.901,0
3,2,7,2,7,1,1,443.847,0
3,2,7,2,7,1,1,325.576,0
3,2,7,2,7,1,2,424.264,0
3,2,7,2,7,1,2,380.789,0
3,2,7,2,7,1,5,474.342,0
3,2,7,2,7,1,5,447.214,0
3,2,7,0,7,1,1,412.311,0
3,2,7,0,7,1,1,337.639,0
3,2,7,2,7,1,1,539.907,0
3,2,7,2,7,1,1,424.264,0
1,2,7,2,7,1,1,442.945,0
1,2,7,2,7,1,1,388.458,0
3,2,7,2,7,1,2,410.366,0
3,2,7,2,7,1,2,324.345,0
2,2,5,0,5,1,1,308.221,1
2,2,5,0,5,1,1,282.843,1
2,2,7,2,7,1,1,340.588,0
2,2,7,2,7,1,1,268.328,0
3,2,7,2,7,1,1,454.973,0
3,2,7,2,7,1,1,408.656,0
3,2,7,2,7,1,3,380.789,0
3,2,7,2,7,1,3,367.423,0
2,2,7,2,7,1,1,324.037,0
2,2,7,2,7,1,1,264.575,0
3,2,7,0,7,1,0,424.264,0
3,2,7,0,7,1,0,339.116,0
3,2,7,0,7,1,1,365.787,0
3,2,7,0,7,1,1,310.0,0
2,2,7,2,7,1,1,346.41,0
2,2,7,2,7,1,1,282.843,0
3,2,7,2,7,1,5,374.166,0
3,2,7,2,7,1,5,316.228,0
3,2,7,2,7,1,2,387.298,0
3,2,7,2,7,1,2,346.41,0
3,2,7,0,7,1,5,374.166,0
3,2,7,0,7,1,5,339.116,0
3,2,7,0,7,1,4,545.252,0
3,2,7,0,7,1,4,445.197,0
3,2,7,0,7,1,2,545.252,0
3,2,7,0,7,1,2,445.197,0
3,2,7,0,7,1,1,449.444,0
3,2,7,0,7,1,1,367.423,0
3,2,7,0,7,1,2,331.662,0
3,2,7,0,7,1,2,289.828,0
2,2,7,1,7,0,3,467.974,0
3,2,7,0,7,1,2,479.583,0
3,2,7,0,7,1,2,442.719,0
3,2,7,0,7,1,1,374.166,0
3,2,7,0,7,1,1,331.662,0
2,2,7,2,7,1,1,387.298,0
2,2,7,2,7,1,1,316.228,0
3,2,7,2,7,1,1,400.0,0
3,2,7,2,7,1,1,331.662,0
3,2,7,2,7,1,2,431.161,0
3,2,7,2,7,1,2,359.583,0
3,2,7,2,7,0,2,355.106,0
3,2,7,2,7,0,2,268.328,0
3,2,7,0,7,1,1,412.311,0
3,2,7,0,7,1,1,387.298,0
2,2,7,0,7,1,3,418.33,0
2,2,7,0,7,1,3,374.166,0
3,2,7,2,7,1,1,490.408,0
3,2,7,2,7,1,1,370.81,0
2,2,7,2,7,1,2,433.013,0
2,2,7,2,7,1,2,406.202,0
2,2,6,2,6,0,5,270.026,1
0,3,5,0,7,0,1,158.795,1
3,2,7,2,7,1,2,458.258,0
3,2,7,2,7,1,2,407.124,0
3,2,7,0,7,1,5,474.342,0
3,2,7,0,7,1,5,407.124,0
2,2,6,2,6,1,3,330.161,1
2,2,6,2,6,1,3,259.116,1
3,2,7,0,7,1,2,367.423,0
3,2,7,0,7,1,2,339.116,0
3,2,7,2,7,1,5,524.404,0
3,2,7,2,7,1,5,418.33,0
3,2,7,0,7,1,2,412.311,0
3,2,7,0,7,1,2,374.166,0
3,2,7,2,7,1,1,418.698,0
3,2,7,2,7,1,1,317.342,0
3,2,7,2,7,1,5,484.768,0
3,2,7,2,7,1,5,367.423,0
3,2,7,2,7,1,1,556.776,0
3,2,7,2,7,1,1,478.539,0
3,2,7,2,7,1,3,537.658,0
3,2,7,2,7,1,3,449.837,0
3,2,4,2,4,1,1,264.104,0
3,2,4,2,4,1,1,193.799,0
2,2,7,0,7,1,5,346.41,0
2,2,7,0,7,1,5,316.228,0
3,2,7,2,7,1,1,476.13,0
3,2,7,2,7,1,1,365.103,0
3,2,7,2,7,1,1,353.553,0
3,2,7,2,7,1,1,291.548,0
3,2,7,0,7,1,1,360.555,0
3,2,7,0,7,1,1,282.843,0
2,2,7,2,7,1,1,346.41,0
2,2,7,2,7,1,1,316.228,0
3,2,3,0,3,0,2,232.581,1
2,2,3,1,3,0,1,135.329,1
3,2,7,0,7,1,1,480.885,0
3,2,7,0,7,1,1,372.492,0
3,2,7,2,7,1,1,446.094,0
3,2,7,2,7,1,1,402.492,0
0,2,7,2,7,1,1,400.0,0
0,2,7,2,7,1,1,367.423,0
0,2,7,0,7,1,2,316.228,0
3,2,7,2,7,1,2,447.214,0
3,2,7,2,7,1,2,387.298,0
0,2,7,2,7,1,5,400.0,0
0,2,7,2,7,1,5,346.41,0
3,2,7,2,7,1,2,500.0,0
3,2,7,2,7,1,2,447.214,0
0,2,7,2,7,1,5,387.298,0
0,2,7,2,7,1,5,346.41,0
3,2,7,2,7,1,5,387.298,0
3,2,7,2,7,1,5,316.228,0
3,2,4,2,4,0,4,364.692,0
3,2,7,2,7,1,2,522.063,0
3,2,7,2,7,1,2,445.197,0
3,2,7,2,7,1,2,426.615,0
3,2,7,2,7,1,2,374.166,0
3,2,7,2,7,1,1,447.214,0
3,2,7,2,7,1,1,400.0,0
3,2,7,2,7,1,3,452.217,0
3,2,7,2,7,1,3,377.094,0
2,2,7,2,7,1,2,346.41,0
2,2,7,2,7,1,2,324.037,0
3,2,7,0,7,1,1,433.013,0
3,2,7,0,7,1,1,418.33,0
3,2,7,2,7,1,3,452.217,0
3,2,7,2,7,1,3,377.094,0
3,2,7,0,7,1,1,393.7,0
3,2,7,0,7,1,1,252.982,0
3,2,7,2,7,1,5,484.768,0
3,2,7,2,7,1,5,430.116,0
3,2,7,2,7,1,0,417.732,0
3,2,7,2,7,1,0,336.155,0
3,2,0,2,0,1,2,378.286,2
3,2,0,2,0,1,2,336.155,2
3,2,7,0,7,1,2,428.952,0
3,2,7,0,7,1,2,376.829,0
3,2,7,2,7,1,2,374.166,0
3,2,7,2,7,1,2,346.41,0
3,2,7,2,7,1,0,417.732,0
3,2,7,2,7,1,0,336.155,0
3,2,7,2,7,1,2,424.924,0
3,2,7,2,7,1,2,339.765,0
3,2,7,2,7,1,2,374.166,0
3,2,7,2,7,1,2,346.41,0
3,2,7,2,7,1,2,498.096,0
3,2,7,2,7,1,2,381.969,0
3,2,0,2,0,1,2,346.41,2
3,2,0,2,0,1,2,331.662,2
3,2,7,2,7,1,1,539.907,0
3,2,7,2,7,1,1,424.264,0
2,2,6,0,6,1,3,274.489,1
2,2,6,0,6,1,3,251.38,1
3,2,7,2,7,1,1,402.244,0
3,2,7,2,7,1,1,376.298,0
2,2,6,0,6,1,3,241.518,1
2,2,6,0,6,1,3,214.891,1
3,2,7,0,7,1,1,407.431,0
3,2,7,0,7,1,1,357.771,0
3,2,7,0,7,1,0,412.311,0
3,2,7,0,7,1,0,331.662,0
3,2,7,0,7,1,1,400.0,0
3,2,7,0,7,1,1,273.861,0
3,2,7,0,7,1,1,485.798,0
3,2,7,0,7,1,1,426.615,0
2,2,3,0,3,0,1,119.612,1
0,2,7,2,7,1,2,360.555,0
2,2,7,2,7,1,1,387.298,0
2,2,7,2,7,1,1,316.228,0
3,2,7,2,7,0,3,511.371,0
3,2,7,2,7,0,3,366.742,0
2,2,3,0,3,0,2,118.275,1
2,2,7,2,7,1,2,360.555,0
2,2,7,2,7,1,2,300.0,0
0,2,7,2,7,1,1,400.0,0
0,2,7,2,7,1,1,367.423,0
3,2,7,0,7,0,4,353.553,0
3,2,7,2,7,1,1,418.33,0
3,2,7,2,7,1,1,393.7,0
3,2,7,2,7,1,1,391.918,0
3,2,7,2,7,1,1,326.803,0
3,2,7,2,7,1,2,387.298,0
3,2,7,2,7,1,2,374.166,0
3,2,7,2,7,1,5,349.285,0
3,2,7,2,7,1,5,307.409,0
3,2,7,2,7,1,1,412.311,0
3,2,7,2,7,1,1,360.555,0
3,2,7,2,7,1,5,380.789,0
3,2,7,2,7,1,5,357.771,0
3,2,7,2,7,1,1,380.789,0
3,2,7,2,7,1,1,316.228,0
3,2,7,2,7,1,1,418.33,0
3,2,7,2,7,1,1,346.41,0
3,2,7,2,7,1,1,380.789,0
3,2,7,2,7,1,1,339.116,0
3,2,7,0,7,1,5,387.298,0
2,2,7,2,7,1,1,387.298,0
2,2,7,2,7,1,1,316.228,0
2,2,7,0,7,1,2,387.298,0
2,2,7,0,7,1,2,357.071,0
3,2,7,0,7,1,2,355.668,0
3,2,7,0,7,1,2,225.832,0
2,2,7,2,7,1,1,509.902,0
2,2,7,2,7,1,1,418.33,0
0,2,4,0,4,1,5,200.0,1
0,2,4,0,4,1,5,200.0,1
3,2,7,0,7,1,1,500.0,0
3,2,7,0,7,1,1,250.998,0
3,2,7,0,7,1,3,458.258,0
3,2,7,0,7,1,3,400.0,0
3,2,7,0,7,1,2,522.063,0
3,2,7,0,7,1,2,445.197,0
2,2,1,0,1,1,2,307.506,1
2,2,1,0,1,1,2,229.201,1
3,2,7,2,7,1,2,469.042,0
3,2,7,2,7,1,2,382.099,0
2,2,7,2,7,1,1,387.298,0
2,2,7,2,7,1,1,316.228,0
3,2,0,0,0,1,5,498.397,2
3,2,0,0,0,1,5,428.486,2
2,2,7,0,7,1,1,387.298,0
2,2,7,0,7,1,1,387.298,0
0,2,4,0,4,1,5,200.0,1
3,2,3,2,3,0,5,238.166,1
2,2,7,2,7,1,1,346.41,0
2,2,7,2,7,1,1,308.221,0
0,2,7,2,7,1,1,400.0,0
0,2,7,2,7,1,1,367.423,0
0,2,4,1,4,1,5,155.451,1
3,2,7,0,7,1,1,464.758,0
3,2,7,0,7,1,1,379.473,0
0,2,7,2,7,1,1,291.548,0
0,2,7,2,7,1,1,254.951,0
3,2,7,0,7,1,1,386.005,0
3,2,7,0,7,1,1,344.964,0
3,2,7,2,7,1,2,374.166,0
3,2,7,2,7,1,2,346.41,0
2,2,7,2,7,1,2,387.298,0
2,2,7,2,7,1,2,331.662,0
3,2,7,0,7,1,3,495.984,0
3,2,7,0,7,1,3,448.33,0
3,2,7,2,7,1,2,435.89,0
3,2,7,2,7,1,2,393.7,0
3,2,7,0,7,1,3,484.768,0
3,2,7,0,7,1,3,430.116,0
3,2,7,0,7,1,5,435.89,0
3,2,7,0,7,1,5,400.0,0
0,2,7,0,7,1,5,316.228,0
2,2,7,2,7,1,1,360.555,0
2,2,7,2,7,1,1,339.116,0
2,2,6,2,6,1,2,303.891,1
2,2,6,2,6,1,2,260.236,1
2,2,7,2,7,1,1,324.037,0
2,2,7,2,7,1,1,264.575,0
3,2,7,2,7,1,3,452.217,0
3,2,7,2,7,1,3,377.094,0
3,2,7,0,7,1,3,438.178,0
3,2,7,0,7,1,3,404.969,0
3,2,7,2,7,1,1,431.161,0
3,2,7,2,7,1,1,359.583,0
3,2,7,2,7,1,1,360.555,0
3,2,7,2,7,1,1,273.861,0
3,2,7,2,7,1,4,418.33,0
3,2,7,2,7,1,4,346.41,0
3,2,7,2,7,1,1,409.268,0
3,2,7,2,7,1,1,326.343,0
2,2,7,0,7,1,1,273.861,0
2,2,7,0,7,1,1,244.949,0
3,2,7,0,7,1,2,428.952,0
3,2,7,0,7,1,2,376.829,0
2,2,7,2,7,1,2,380.789,0
2,2,7,2,7,1,2,316.228,0
0,2,4,1,4,2,5,100.0,1
2,2,3,0,7,1,2,178.312,0
2,2,4,0,4,2,5,210.63,0
3,2,7,2,7,1,1,418.33,0
3,2,7,2,7,1,1,346.41,0
3,2,7,2,7,1,1,418.33,0
3,2,7,2,7,1,1,346.41,0
1,2,7,2,7,1,1,447.214,0
1,2,7,2,7,1,1,380.789,0
2,2,6,0,6,1,1,303.891,1
2,2,6,0,6,1,1,271.809,1
3,2,7,2,7,1,1,380.789,0
3,2,7,2,7,1,1,316.228,0
3,2,7,0,7,1,2,438.178,0
3,2,7,0,7,1,2,404.969,0
1,2,7,0,7,1,1,556.776,0
1,2,7,0,7,1,1,488.876,0
3,2,7,2,7,1,1,346.41,0
3,2,7,2,7,1,1,308.221,0
3,2,7,2,7,1,3,380.789,0
3,2,7,2,7,1,3,367.423,0
3,2,7,2,7,1,1,316.228,0
3,2,7,2,7,1,1,279.285,0
3,2,5,2,5,1,1,271.194,1
3,2,5,2,5,1,1,191.763,1
2,2,7,0,7,1,1,400.0,0
2,2,7,0,7,1,1,346.41,0
3,2,7,2,7,1,2,435.89,0
3,2,7,2,7,1,2,387.298,0
2,2,3,1,3,0,1,188.706,1
3,2,4,0,4,0,5,353.553,2
3,2,7,2,7,1,1,346.41,0
3,2,7,2,7,1,1,308.221,0
2,2,7,2,7,1,1,387.298,0
2,2,7,2,7,1,1,316.228,0
3,2,5,2,5,1,2,217.44,1
3,2,5,2,5,1,2,194.484,1
3,2,7,0,7,1,1,340.491,0
3,2,7,0,7,1,1,285.773,0
3,2,7,0,7,1,2,418.33,0
3,2,7,0,7,1,2,374.166,0
3,2,7,2,7,1,1,346.41,0
3,2,7,2,7,1,1,308.221,0
3,2,7,2,7,1,5,499.5,0
3,2,7,2,7,1,5,387.105,0
2,2,7,0,7,1,1,350.0,0
2,2,7,0,7,1,1,316.228,0
3,2,7,2,7,1,2,499.5,0
3,2,7,2,7,1,2,387.105,0
0,2,7,2,7,1,1,234.521,0
0,2,7,2,7,1,1,219.089,0
3,2,7,2,7,1,2,499.5,0
3,2,7,2,7,1,2,387.105,0
2,2,1,0,1,2,5,242.563,1
3,2,7,0,7,1,1,435.89,0
3,2,7,0,7,1,1,346.41,0
3,2,7,0,7,1,1,356.371,0
3,2,7,0,7,1,1,322.49,0
3,2,7,0,7,1,2,458.258,0
3,2,7,0,7,1,2,387.298,0
3,2,7,0,7,1,3,458.258,0
3,2,7,0,7,1,3,387.298,0
3,2,7,0,7,1,1,458.258,0
3,2,7,0,7,1,1,360.555,0
3,2,7,0,7,1,2,427.493,0
3,2,7,0,7,1,2,401.871,0
2,2,7,0,7,1,1,320.375,0
2,2,7,0,7,1,1,257.099,0
3,2,7,0,7,1,2,458.258,0
3,2,7,0,7,1,2,387.298,0
3,2,7,2,7,1,1,445.87,0
3,2,7,2,7,1,1,350.143,0
2,2,7,0,7,1,1,360.555,0
2,2,7,0,7,1,1,282.843,0
3,2,7,0,7,1,2,368.782,0
3,2,7,0,7,1,2,322.49,0
3,2,7,0,7,1,1,387.298,0
3,2,7,0,7,1,1,316.228,0
0,2,7,2,7,1,1,400.0,0
0,2,7,2,7,1,1,367.423,0
3,2,7,0,7,1,1,464.758,0
3,2,7,0,7,1,1,379.473,0
1,2,7,0,7,1,2,398.748,0
1,2,7,0,7,1,2,360.555,0
3,2,7,0,7,1,1,340.491,0
3,2,7,0,7,1,1,285.773,0
3,2,7,0,7,1,1,463.681,0
3,2,7,0,7,1,1,387.298,0
3,2,7,0,7,1,3,495.984,0
3,2,7,0,7,1,3,448.33,0
2,2,7,0,7,1,1,432.435,0
2,2,7,0,7,1,1,391.152,0
3,2,4,0,4,1,3,504.975,0
3,2,4,0,4,1,3,430.116,0
2,2,6,2,6,1,1,656.481,1
2,2,6,2,6,1,1,235.393,1
3,2,5,2,5,1,1,224.571,1
3,2,5,2,5,1,1,199.812,1
3,2,7,2,7,1,1,411.096,0
3,2,7,2,7,1,1,332.566,0
0,2,2,2,2,0,1,246.856,2
3,2,7,0,7,1,1,374.166,0
3,2,7,0,7,1,1,346.41,0
2,2,7,0,7,1,1,273.861,0
2,2,7,0,7,1,1,244.949,0
3,2,0,1,4,2,2,100.0,2
0,2,7,1,7,0,1,223.607,0
2,2,7,0,7,1,5,366.06,0
2,2,7,0,7,1,5,352.136,0
3,2,7,2,7,1,1,408.289,0
3,2,7,2,7,1,1,344.964,0
0,2,7,2,7,1,2,352.468,0
0,2,7,2,7,1,2,273.02,0
2,2,7,0,7,1,1,316.228,0
2,2,7,0,7,1,1,254.951,0
2,2,3,1,3,0,1,130.015,1
0,2,0,1,0,0,5,447.214,2
0,2,4,0,4,0,3,109.545,2
3,2,7,0,7,1,1,469.042,0
3,2,7,0,7,1,1,382.099,0
3,2,5,2,5,1,1,261.329,1
3,2,5,2,5,1,1,191.763,1
3,2,7,2,7,1,5,331.662,0
3,2,7,2,7,1,5,264.575,0
0,2,7,1,7,0,1,223.607,0
3,2,7,2,7,1,1,346.41,0
3,2,7,2,7,1,1,308.221,0
2,2,7,2,7,1,1,387.298,0
2,2,7,2,7,1,1,316.228,0
3,2,5,2,5,1,2,217.44,1
3,2,5,2,5,1,2,194.484,1
3,2,7,0,7,1,0,435.89,0
3,2,7,0,7,1,0,367.423,0
3,2,7,2,7,1,2,357.771,0
3,2,7,2,7,1,2,285.482,0
3,2,7,0,7,1,2,415.933,0
3,2,7,0,7,1,2,331.662,0
3,2,7,2,7,1,3,438.178,0
3,2,7,2,7,1,3,346.41,0
3,2,7,0,7,1,1,340.491,0
3,2,7,0,7,1,1,285.773,0
3,2,7,2,7,1,1,346.41,0
3,2,7,2,7,1,1,308.221,0
3,2,7,0,7,0,3,435.89,0
3,2,7,0,7,1,1,440.454,0
3,2,7,0,7,1,1,359.722,0
3,2,7,0,7,1,1,448.33,0
3,2,7,0,7,1,1,298.664,0
3,2,7,2,7,1,2,406.202,0
3,2,7,2,7,1,2,353.553,0
3,2,7,0,7,1,2,479.583,0
3,2,7,0,7,1,2,442.719,0
2,2,7,2,7,1,3,360.555,0
2,2,7,2,7,1,3,300.0,0
2,2,7,0,7,1,5,387.298,0
2,2,7,0,7,1,5,316.228,0
